,BNF_CODE,TOTAL_QUANTITY,POSTCODE,YEAR_MONTH,UNIDENTIFIED,PRACTICE_NAME,ICB_NAME,BNF_CHAPTER_PLUS_CODE,ICB_CODE,ACTUAL_COST,QUANTITY,REGIONAL_OFFICE_CODE,ITEMS,ADDRESS_4,ADDRESS_1,ADDRESS_2,ADDRESS_3,BNF_CHEMICAL_SUBSTANCE,ADQUSAGE,PCO_CODE,REGIONAL_OFFICE_NAME,NIC,CHEMICAL_SUBSTANCE_BNF_DESCR,PRACTICE_CODE,PCO_NAME,BNF_DESCRIPTION
61,0601023AGAAABAB,3248.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4032.87641,56.0,Y56,58,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601023AG,0.0,A3A8R,LONDON,4244.44,Dapagliflozin,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
62,0601022B0AAASAS,168.0,E1W 1UA,202411,False,ST. KATHERINE'S DOCK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.4824,168.0,Y56,1,LONDON,12-14 NIGHTINGALE HOUSE,50 THOMAS MORE STREET,,0601022B0,56.0,A3A8R,LONDON,7.47,Metformin hydrochloride,F84731,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
63,0601022B0AAABAB,56.0,E1W 1UA,202411,False,ST. KATHERINE'S DOCK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.47358,14.0,Y56,4,LONDON,12-14 NIGHTINGALE HOUSE,50 THOMAS MORE STREET,,0601022B0,18.66667,A3A8R,LONDON,1.28,Metformin hydrochloride,F84731,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
64,0601022B0AAASAS,84.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.8524,84.0,Y56,1,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,28.0,A3A8R,LONDON,3.74,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
65,0601022B0AAABAB,10836.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,202.93923,28.0,Y56,387,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,3612.0,A3A8R,LONDON,247.68,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
66,0601022B0BMAAAV,56.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.99032,56.0,Y56,1,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,37.33333,A3A8R,LONDON,5.24,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 1000mg tablets
67,0601022B0AAABAB,20.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.92199,4.0,Y56,5,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601022B0,6.66667,A3A8R,LONDON,0.45,Metformin hydrochloride,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
68,0601022B0AAABAB,22.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.51239,22.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,7.33333,A3A8R,LONDON,0.5,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
69,0601022B0AAABAB,672.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.33738,168.0,Y56,4,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,224.0,A3A8R,LONDON,15.36,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
70,0601022B0AAABAB,3864.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,70.93993,168.0,Y56,23,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,1288.0,A3A8R,LONDON,88.32,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
71,0601022B0AAABAB,378.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.93508,21.0,Y56,18,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,126.0,A3A8R,LONDON,8.64,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
72,0601022B0AAAVAV,672.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,49.3696,168.0,Y56,4,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,448.0,A3A8R,LONDON,49.32,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
73,0601022B0AAABAB,2016.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,37.16093,84.0,Y56,24,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,672.0,A3A8R,LONDON,46.08,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
74,0601023AGAAABAB,392.0,E3 5TW,202411,False,THE GROVE ROAD SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,493.06706,7.0,Y56,56,LONDON,3 IVANHOE HOUSE,130 GROVE ROAD,BOW,0601023AG,0.0,A3A8R,LONDON,512.4,Dapagliflozin,F84055,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
75,0601022B0AAASAS,336.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.9648,168.0,Y56,2,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,112.0,A3A8R,LONDON,14.94,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
76,0601022B0AAABAB,406.0,E14 3PG,202411,False,ROSERTON STREET SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,10.68347,14.0,Y56,29,LONDON,THE ISLAND MEDICAL CENTRE,ROSERTON STREET,,0601022B0,135.33333,A3A8R,LONDON,9.28,Metformin hydrochloride,F84647,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
77,0601023AGAAABAB,616.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,764.85587,56.0,Y56,11,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601023AG,0.0,A3A8R,LONDON,804.98,Dapagliflozin,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
78,0601023AGAAABAB,3808.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4728.19993,56.0,Y56,68,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601023AG,0.0,A3A8R,LONDON,4976.24,Dapagliflozin,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
79,0601022B0AAARAR,900.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,122.0648,450.0,Y56,2,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,60.0,A3A8R,LONDON,122.04,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
80,0601022B0AAADAD,112.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.32078,56.0,Y56,2,LONDON,14 DEANCROSS STREET,,,0601022B0,63.46667,A3A8R,LONDON,1.62,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
81,0601022B0AAADAD,224.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.61675,112.0,Y56,2,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,126.93333,A3A8R,LONDON,3.24,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
82,0601022B0AAADAD,483.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.1051,21.0,Y56,23,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,273.7,A3A8R,LONDON,6.9,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
83,0601022B0AAABAB,2464.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,45.32799,112.0,Y56,22,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,821.33333,A3A8R,LONDON,56.32,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
84,0601022B0BMABAS,7.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.52089,7.0,Y56,1,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,2.33333,A3A8R,LONDON,0.43,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
85,0601022B0AAABAB,756.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,13.86095,252.0,Y56,3,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,252.0,A3A8R,LONDON,17.28,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
86,0601022B0AAADAD,672.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.85026,112.0,Y56,6,LONDON,11 STABLE WALK,,,0601022B0,380.8,A3A8R,LONDON,9.72,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
87,0601023AGAAAAAA,56.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,70.43815,7.0,Y56,8,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601023AG,0.0,A3A8R,LONDON,73.2,Dapagliflozin,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
88,0601022B0AAASAS,56.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.5024,56.0,Y56,1,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601022B0,18.66667,A3A8R,LONDON,2.49,Metformin hydrochloride,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
89,0601023AGAAABAB,1239.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1558.44411,7.0,Y56,177,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601023AG,0.0,A3A8R,LONDON,1619.55,Dapagliflozin,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
90,0601022B0AAABAB,1288.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,33.89238,14.0,Y56,92,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,429.33333,A3A8R,LONDON,29.44,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
91,0601022B0AAABAB,5264.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,96.83706,112.0,Y56,47,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,1754.66666,A3A8R,LONDON,120.32,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
92,0601022B0AAABAB,1344.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,24.77396,84.0,Y56,16,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,448.0,A3A8R,LONDON,30.72,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
93,0601022B0AAARAR,500.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,67.9124,500.0,Y56,1,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,33.33333,A3A8R,LONDON,67.8,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
94,0601022B0AAAVAV,448.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,32.9296,112.0,Y56,4,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,298.66667,A3A8R,LONDON,32.88,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
95,0601022B0AAADAD,56.0,E3 2LR,202411,False,RUSTON STREET CLINIC,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.66039,56.0,Y56,1,LONDON,RUSTON STREET CLINIC,RUSTON STREET,BOW,0601022B0,31.73333,A3A8R,LONDON,0.81,Metformin hydrochloride,F84030,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
96,0601022B0AAASAS,252.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,11.3224,252.0,Y56,1,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,84.0,A3A8R,LONDON,11.21,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
97,0601022B0AAABAB,6216.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,114.12075,168.0,Y56,37,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,2072.0,A3A8R,LONDON,142.08,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
98,0601022B0AAABAB,119.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.08676,7.0,Y56,17,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,39.66667,A3A8R,LONDON,2.72,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
99,0601022B0AAASAS,336.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.9524,336.0,Y56,1,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,112.0,A3A8R,LONDON,14.94,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
100,0601023AGBBABAB,56.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,69.53235,56.0,Y56,1,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601023AG,0.0,A3A8R,LONDON,73.18,Dapagliflozin,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Forxiga 10mg tablets
101,0601022B0AAAVAV,98.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.7136,7.0,Y56,14,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,65.33333,A3A8R,LONDON,7.14,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
102,0601022B0AAABAB,26208.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,480.67415,224.0,Y56,117,LONDON,14 DEANCROSS STREET,,,0601022B0,8735.99999,A3A8R,LONDON,599.04,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
103,0601022B0AAABAB,2324.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,61.15363,14.0,Y56,166,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,774.66667,A3A8R,LONDON,53.12,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
104,0601022B0AAABAB,252.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.95672,21.0,Y56,12,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,84.0,A3A8R,LONDON,5.76,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
105,0601022B0BMAAAV,112.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.96825,112.0,Y56,1,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,74.66667,A3A8R,LONDON,10.48,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 1000mg tablets
106,0601022B0AAABAB,448.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.20425,448.0,Y56,1,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,149.33333,A3A8R,LONDON,10.24,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
107,0601022B0AAABAB,840.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,15.48372,84.0,Y56,10,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,280.0,A3A8R,LONDON,19.2,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
108,0601022B0AAABAB,294.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,10.0967,7.0,Y56,42,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601022B0,98.0,A3A8R,LONDON,6.72,Metformin hydrochloride,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
109,0601022B0AAASAS,420.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,19.262,84.0,Y56,5,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601022B0,140.0,A3A8R,LONDON,18.7,Metformin hydrochloride,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
110,0601022B0AAABAB,420.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.02866,35.0,Y56,12,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,140.0,A3A8R,LONDON,9.6,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
111,0601022B0AAABAB,10528.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,193.09133,224.0,Y56,47,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,3509.33333,A3A8R,LONDON,240.64,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
112,0601023AGAAAAAA,28.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,34.77238,28.0,Y56,1,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601023AG,0.0,A3A8R,LONDON,36.59,Dapagliflozin,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
113,0601023AGAAABAB,2128.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2642.22937,56.0,Y56,38,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601023AG,0.0,A3A8R,LONDON,2780.84,Dapagliflozin,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
114,0601022B0AAADAD,56.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.66039,56.0,Y56,1,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,31.73333,A3A8R,LONDON,0.81,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
115,0601022B0AAATAT,112.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.18462,56.0,Y56,2,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,56.0,A3A8R,LONDON,12.8,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
116,0601022B0AAASAS,308.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,16.1128,14.0,Y56,22,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,102.66667,A3A8R,LONDON,13.64,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
117,0601022B0AAABAB,4032.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,73.87547,336.0,Y56,12,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,1344.0,A3A8R,LONDON,92.16,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
118,0601023AGAAAAAA,28.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,35.21908,7.0,Y56,4,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601023AG,0.0,A3A8R,LONDON,36.6,Dapagliflozin,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
119,0601022B0AAASAS,448.0,E14 3PG,202411,False,ROSERTON STREET SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,19.9696,112.0,Y56,4,LONDON,THE ISLAND MEDICAL CENTRE,ROSERTON STREET,,0601022B0,149.33333,A3A8R,LONDON,19.92,Metformin hydrochloride,F84647,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
120,0601022B0AAASAS,364.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,17.7112,28.0,Y56,13,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,121.33333,A3A8R,LONDON,16.25,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
121,0601022B0AAAVAV,1232.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,90.5564,112.0,Y56,11,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,821.33333,A3A8R,LONDON,90.42,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
122,0601022B0BMABAS,184.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,10.91374,184.0,Y56,1,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,61.33333,A3A8R,LONDON,11.37,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
